@relation BioHBioHBioHBioHBioHBioH-User-18-Scrollingvali/BioHBioHBioHBioHBioHBioH-User-18-Scrollingvali_8.arff
@attribute att_0_0 real
@attribute att_0_1 real
@attribute att_1_0 real
@attribute att_1_1 real
@attribute att_2_0 real
@attribute att_2_1 real
@attribute att_3_0 real
@attribute att_3_1 real
@attribute att_4_0 real
@attribute att_4_1 real
@attribute att_5_0 real
@attribute att_5_1 real
@attribute class { 0,1 }
@data
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
0.250,0.750,0.250,0.750,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.998,0.002,0.998,0.002,0
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.998,0.002,0.998,0.002,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.998,0.002,0.998,0.002,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.998,0.002,0.998,0.002,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.998,0.002,0.998,0.002,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.998,0.002,0.998,0.002,0
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.998,0.002,0.998,0.002,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.998,0.002,0.998,0.002,0
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.998,0.002,0.998,0.002,0
0.999,0.001,0.999,0.001,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0
0.516,0.484,0.516,0.484,1.000,0.000,1.000,0.000,0.480,0.520,0.480,0.520,0
1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.998,0.002,0.998,0.002,0
